scenario_id,model,display_name,method,joint_revision_success,memory_state_accuracy,num_events,num_expected_evidence,approx_token_count
case-203651,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203652,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203653,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203654,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203655,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203656,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203657,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203658,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203659,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203660,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203661,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203662,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203663,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203664,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203665,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203666,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203667,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203668,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203669,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203670,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203671,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203672,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203673,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203674,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203675,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203676,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203677,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203678,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203679,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203680,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203681,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203682,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203683,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203684,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203685,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203686,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203687,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203688,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203689,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203690,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203691,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203692,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203693,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203694,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203695,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203696,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203697,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203698,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203699,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203700,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203701,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203702,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203703,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203704,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203705,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203706,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203707,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203708,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203709,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203710,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203711,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203712,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203713,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203714,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203715,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203716,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203717,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203718,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203719,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203720,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203721,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203722,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203723,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,231
case-203724,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203725,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,230
case-203726,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203727,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203728,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203729,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203730,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203731,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203732,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203733,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203734,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203735,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203736,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203737,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203738,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203739,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203740,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203741,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203742,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203743,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203744,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203745,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203746,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203747,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203748,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203749,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203750,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203751,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203752,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203753,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203754,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203755,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203756,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203757,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203758,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203759,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203760,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203761,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203762,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203763,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203764,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203765,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203766,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203767,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203768,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203769,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203770,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203771,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203772,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203773,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203774,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203775,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203776,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203777,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203778,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203779,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203780,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203781,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203782,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203783,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203784,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203785,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203786,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203787,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203788,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203789,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203790,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203791,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203792,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203793,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203794,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203795,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203796,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203797,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203798,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203799,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203800,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203801,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203802,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203803,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203804,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203805,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203806,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203807,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203808,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203809,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203810,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203811,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203812,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203813,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203814,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203815,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203816,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203817,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203818,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203819,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203820,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203821,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203822,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,225
case-203823,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,232
case-203824,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,221
case-203825,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,220
case-203826,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203827,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203828,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203829,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203830,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203831,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203832,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203833,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203834,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203835,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203836,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203837,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203838,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203839,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203840,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203841,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203842,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203843,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203844,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203845,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203846,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203847,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203848,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203849,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203850,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203851,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203852,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203853,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203854,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203855,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203856,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203857,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203858,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203859,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203860,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203861,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203862,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203863,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203864,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203865,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203866,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203867,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203868,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203869,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203870,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203871,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203872,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203873,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203874,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203875,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203876,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203877,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203878,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203879,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203880,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203881,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203882,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203883,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203884,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203885,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203886,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203887,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203888,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203889,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203890,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203891,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203892,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203893,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203894,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203895,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203896,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203897,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203898,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203899,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,216
case-203900,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,224
case-203901,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203902,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203903,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203904,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203905,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203906,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203907,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203908,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203909,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203910,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203911,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203912,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203913,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203914,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203915,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203916,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203917,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203918,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203919,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203920,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203921,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203922,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203923,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203924,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203925,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203926,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203927,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203928,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203929,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203930,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203931,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203932,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203933,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203934,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203935,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203936,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203937,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203938,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203939,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203940,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203941,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203942,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203943,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203944,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203945,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203946,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203947,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203948,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203949,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203950,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203951,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203952,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203953,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203954,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203955,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203956,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203957,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203958,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203959,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
